B05010_001E,NAME,block group,county,state,tract
,"Block Group 3, Census Tract 5412, Wayne County, Michigan",3,163,26,541200
,"Block Group 4, Census Tract 5412, Wayne County, Michigan",4,163,26,541200
,"Block Group 1, Census Tract 5413, Wayne County, Michigan",1,163,26,541300
,"Block Group 2, Census Tract 5413, Wayne County, Michigan",2,163,26,541300
,"Block Group 3, Census Tract 5413, Wayne County, Michigan",3,163,26,541300
,"Block Group 1, Census Tract 5414, Wayne County, Michigan",1,163,26,541400
,"Block Group 2, Census Tract 5414, Wayne County, Michigan",2,163,26,541400
,"Block Group 3, Census Tract 5414, Wayne County, Michigan",3,163,26,541400
,"Block Group 1, Census Tract 5415, Wayne County, Michigan",1,163,26,541500
,"Block Group 2, Census Tract 5415, Wayne County, Michigan",2,163,26,541500
,"Block Group 3, Census Tract 5415, Wayne County, Michigan",3,163,26,541500
,"Block Group 4, Census Tract 5415, Wayne County, Michigan",4,163,26,541500
,"Block Group 1, Census Tract 5417, Wayne County, Michigan",1,163,26,541700
,"Block Group 2, Census Tract 5417, Wayne County, Michigan",2,163,26,541700
,"Block Group 1, Census Tract 5418, Wayne County, Michigan",1,163,26,541800
,"Block Group 2, Census Tract 5418, Wayne County, Michigan",2,163,26,541800
,"Block Group 1, Census Tract 5421, Wayne County, Michigan",1,163,26,542100
,"Block Group 2, Census Tract 5421, Wayne County, Michigan",2,163,26,542100
,"Block Group 3, Census Tract 5421, Wayne County, Michigan",3,163,26,542100
,"Block Group 4, Census Tract 5421, Wayne County, Michigan",4,163,26,542100
,"Block Group 5, Census Tract 5421, Wayne County, Michigan",5,163,26,542100
,"Block Group 6, Census Tract 5421, Wayne County, Michigan",6,163,26,542100
,"Block Group 1, Census Tract 5422, Wayne County, Michigan",1,163,26,542200
,"Block Group 2, Census Tract 5422, Wayne County, Michigan",2,163,26,542200
,"Block Group 3, Census Tract 5422, Wayne County, Michigan",3,163,26,542200
,"Block Group 4, Census Tract 5422, Wayne County, Michigan",4,163,26,542200
,"Block Group 5, Census Tract 5422, Wayne County, Michigan",5,163,26,542200
,"Block Group 1, Census Tract 5423, Wayne County, Michigan",1,163,26,542300
,"Block Group 2, Census Tract 5423, Wayne County, Michigan",2,163,26,542300
,"Block Group 3, Census Tract 5423, Wayne County, Michigan",3,163,26,542300
,"Block Group 1, Census Tract 5424, Wayne County, Michigan",1,163,26,542400
,"Block Group 2, Census Tract 5424, Wayne County, Michigan",2,163,26,542400
,"Block Group 3, Census Tract 5424, Wayne County, Michigan",3,163,26,542400
,"Block Group 1, Census Tract 5425, Wayne County, Michigan",1,163,26,542500
,"Block Group 2, Census Tract 5425, Wayne County, Michigan",2,163,26,542500
,"Block Group 3, Census Tract 5425, Wayne County, Michigan",3,163,26,542500
,"Block Group 1, Census Tract 5426, Wayne County, Michigan",1,163,26,542600
,"Block Group 2, Census Tract 5426, Wayne County, Michigan",2,163,26,542600
,"Block Group 3, Census Tract 5426, Wayne County, Michigan",3,163,26,542600
,"Block Group 4, Census Tract 5426, Wayne County, Michigan",4,163,26,542600
,"Block Group 1, Census Tract 5427, Wayne County, Michigan",1,163,26,542700
,"Block Group 1, Census Tract 5428, Wayne County, Michigan",1,163,26,542800
,"Block Group 2, Census Tract 5428, Wayne County, Michigan",2,163,26,542800
,"Block Group 3, Census Tract 5428, Wayne County, Michigan",3,163,26,542800
,"Block Group 1, Census Tract 5429, Wayne County, Michigan",1,163,26,542900
,"Block Group 2, Census Tract 5429, Wayne County, Michigan",2,163,26,542900
,"Block Group 3, Census Tract 5429, Wayne County, Michigan",3,163,26,542900
,"Block Group 4, Census Tract 5429, Wayne County, Michigan",4,163,26,542900
,"Block Group 1, Census Tract 5430, Wayne County, Michigan",1,163,26,543000
,"Block Group 2, Census Tract 5430, Wayne County, Michigan",2,163,26,543000
,"Block Group 1, Census Tract 5431, Wayne County, Michigan",1,163,26,543100
,"Block Group 2, Census Tract 5431, Wayne County, Michigan",2,163,26,543100
,"Block Group 1, Census Tract 5432, Wayne County, Michigan",1,163,26,543200
,"Block Group 2, Census Tract 5432, Wayne County, Michigan",2,163,26,543200
,"Block Group 3, Census Tract 5432, Wayne County, Michigan",3,163,26,543200
,"Block Group 1, Census Tract 5434, Wayne County, Michigan",1,163,26,543400
,"Block Group 2, Census Tract 5434, Wayne County, Michigan",2,163,26,543400
,"Block Group 3, Census Tract 5434, Wayne County, Michigan",3,163,26,543400
,"Block Group 1, Census Tract 5435, Wayne County, Michigan",1,163,26,543500
,"Block Group 2, Census Tract 5435, Wayne County, Michigan",2,163,26,543500
,"Block Group 1, Census Tract 5436, Wayne County, Michigan",1,163,26,543600
,"Block Group 2, Census Tract 5436, Wayne County, Michigan",2,163,26,543600
,"Block Group 3, Census Tract 5436, Wayne County, Michigan",3,163,26,543600
,"Block Group 1, Census Tract 5437, Wayne County, Michigan",1,163,26,543700
,"Block Group 2, Census Tract 5437, Wayne County, Michigan",2,163,26,543700
,"Block Group 3, Census Tract 5437, Wayne County, Michigan",3,163,26,543700
,"Block Group 1, Census Tract 5438, Wayne County, Michigan",1,163,26,543800
,"Block Group 2, Census Tract 5438, Wayne County, Michigan",2,163,26,543800
,"Block Group 1, Census Tract 5439, Wayne County, Michigan",1,163,26,543900
,"Block Group 2, Census Tract 5439, Wayne County, Michigan",2,163,26,543900
,"Block Group 1, Census Tract 5440, Wayne County, Michigan",1,163,26,544000
,"Block Group 2, Census Tract 5440, Wayne County, Michigan",2,163,26,544000
,"Block Group 1, Census Tract 5441, Wayne County, Michigan",1,163,26,544100
,"Block Group 2, Census Tract 5441, Wayne County, Michigan",2,163,26,544100
,"Block Group 3, Census Tract 5441, Wayne County, Michigan",3,163,26,544100
,"Block Group 1, Census Tract 5442, Wayne County, Michigan",1,163,26,544200
,"Block Group 2, Census Tract 5442, Wayne County, Michigan",2,163,26,544200
,"Block Group 3, Census Tract 5442, Wayne County, Michigan",3,163,26,544200
,"Block Group 1, Census Tract 5443, Wayne County, Michigan",1,163,26,544300
,"Block Group 2, Census Tract 5443, Wayne County, Michigan",2,163,26,544300
,"Block Group 3, Census Tract 5443, Wayne County, Michigan",3,163,26,544300
,"Block Group 1, Census Tract 5451, Wayne County, Michigan",1,163,26,545100
,"Block Group 2, Census Tract 5451, Wayne County, Michigan",2,163,26,545100
,"Block Group 3, Census Tract 5451, Wayne County, Michigan",3,163,26,545100
,"Block Group 1, Census Tract 5452, Wayne County, Michigan",1,163,26,545200
,"Block Group 2, Census Tract 5452, Wayne County, Michigan",2,163,26,545200
,"Block Group 3, Census Tract 5452, Wayne County, Michigan",3,163,26,545200
,"Block Group 4, Census Tract 5452, Wayne County, Michigan",4,163,26,545200
,"Block Group 1, Census Tract 5453, Wayne County, Michigan",1,163,26,545300
,"Block Group 2, Census Tract 5453, Wayne County, Michigan",2,163,26,545300
,"Block Group 3, Census Tract 5453, Wayne County, Michigan",3,163,26,545300
,"Block Group 1, Census Tract 5454, Wayne County, Michigan",1,163,26,545400
,"Block Group 1, Census Tract 5455, Wayne County, Michigan",1,163,26,545500
,"Block Group 2, Census Tract 5455, Wayne County, Michigan",2,163,26,545500
,"Block Group 3, Census Tract 5455, Wayne County, Michigan",3,163,26,545500
,"Block Group 4, Census Tract 5455, Wayne County, Michigan",4,163,26,545500
,"Block Group 5, Census Tract 5455, Wayne County, Michigan",5,163,26,545500
,"Block Group 6, Census Tract 5455, Wayne County, Michigan",6,163,26,545500
,"Block Group 1, Census Tract 5456, Wayne County, Michigan",1,163,26,545600
,"Block Group 2, Census Tract 5456, Wayne County, Michigan",2,163,26,545600
,"Block Group 3, Census Tract 5456, Wayne County, Michigan",3,163,26,545600
,"Block Group 4, Census Tract 5456, Wayne County, Michigan",4,163,26,545600
,"Block Group 5, Census Tract 5456, Wayne County, Michigan",5,163,26,545600
,"Block Group 1, Census Tract 5457, Wayne County, Michigan",1,163,26,545700
,"Block Group 2, Census Tract 5457, Wayne County, Michigan",2,163,26,545700
,"Block Group 1, Census Tract 5458, Wayne County, Michigan",1,163,26,545800
,"Block Group 2, Census Tract 5458, Wayne County, Michigan",2,163,26,545800
,"Block Group 3, Census Tract 5458, Wayne County, Michigan",3,163,26,545800
,"Block Group 4, Census Tract 5458, Wayne County, Michigan",4,163,26,545800
,"Block Group 5, Census Tract 5458, Wayne County, Michigan",5,163,26,545800
,"Block Group 1, Census Tract 5459, Wayne County, Michigan",1,163,26,545900
,"Block Group 2, Census Tract 5459, Wayne County, Michigan",2,163,26,545900
,"Block Group 3, Census Tract 5459, Wayne County, Michigan",3,163,26,545900
,"Block Group 4, Census Tract 5459, Wayne County, Michigan",4,163,26,545900
,"Block Group 5, Census Tract 5459, Wayne County, Michigan",5,163,26,545900
,"Block Group 1, Census Tract 5460, Wayne County, Michigan",1,163,26,546000
,"Block Group 2, Census Tract 5460, Wayne County, Michigan",2,163,26,546000
,"Block Group 3, Census Tract 5460, Wayne County, Michigan",3,163,26,546000
,"Block Group 4, Census Tract 5460, Wayne County, Michigan",4,163,26,546000
,"Block Group 5, Census Tract 5460, Wayne County, Michigan",5,163,26,546000
,"Block Group 1, Census Tract 5461, Wayne County, Michigan",1,163,26,546100
,"Block Group 2, Census Tract 5461, Wayne County, Michigan",2,163,26,546100
,"Block Group 3, Census Tract 5461, Wayne County, Michigan",3,163,26,546100
,"Block Group 4, Census Tract 5461, Wayne County, Michigan",4,163,26,546100
,"Block Group 5, Census Tract 5461, Wayne County, Michigan",5,163,26,546100
,"Block Group 1, Census Tract 5462, Wayne County, Michigan",1,163,26,546200
,"Block Group 2, Census Tract 5462, Wayne County, Michigan",2,163,26,546200
,"Block Group 3, Census Tract 5462, Wayne County, Michigan",3,163,26,546200
,"Block Group 4, Census Tract 5462, Wayne County, Michigan",4,163,26,546200
,"Block Group 1, Census Tract 5463, Wayne County, Michigan",1,163,26,546300
,"Block Group 2, Census Tract 5463, Wayne County, Michigan",2,163,26,546300
,"Block Group 1, Census Tract 5464, Wayne County, Michigan",1,163,26,546400
,"Block Group 2, Census Tract 5464, Wayne County, Michigan",2,163,26,546400
,"Block Group 1, Census Tract 5465, Wayne County, Michigan",1,163,26,546500
,"Block Group 2, Census Tract 5465, Wayne County, Michigan",2,163,26,546500
,"Block Group 1, Census Tract 5466, Wayne County, Michigan",1,163,26,546600
,"Block Group 2, Census Tract 5466, Wayne County, Michigan",2,163,26,546600
,"Block Group 3, Census Tract 5466, Wayne County, Michigan",3,163,26,546600
,"Block Group 1, Census Tract 5467, Wayne County, Michigan",1,163,26,546700
,"Block Group 2, Census Tract 5467, Wayne County, Michigan",2,163,26,546700
,"Block Group 3, Census Tract 5467, Wayne County, Michigan",3,163,26,546700
,"Block Group 4, Census Tract 5467, Wayne County, Michigan",4,163,26,546700
,"Block Group 5, Census Tract 5467, Wayne County, Michigan",5,163,26,546700
,"Block Group 1, Census Tract 5468, Wayne County, Michigan",1,163,26,546800
,"Block Group 2, Census Tract 5468, Wayne County, Michigan",2,163,26,546800
,"Block Group 3, Census Tract 5468, Wayne County, Michigan",3,163,26,546800
,"Block Group 4, Census Tract 5468, Wayne County, Michigan",4,163,26,546800
,"Block Group 1, Census Tract 5469, Wayne County, Michigan",1,163,26,546900
,"Block Group 1, Census Tract 5501, Wayne County, Michigan",1,163,26,550100
,"Block Group 2, Census Tract 5501, Wayne County, Michigan",2,163,26,550100
,"Block Group 3, Census Tract 5501, Wayne County, Michigan",3,163,26,550100
,"Block Group 4, Census Tract 5501, Wayne County, Michigan",4,163,26,550100
,"Block Group 5, Census Tract 5501, Wayne County, Michigan",5,163,26,550100
,"Block Group 1, Census Tract 5502, Wayne County, Michigan",1,163,26,550200
,"Block Group 2, Census Tract 5502, Wayne County, Michigan",2,163,26,550200
,"Block Group 3, Census Tract 5502, Wayne County, Michigan",3,163,26,550200
,"Block Group 1, Census Tract 5503, Wayne County, Michigan",1,163,26,550300
,"Block Group 2, Census Tract 5503, Wayne County, Michigan",2,163,26,550300
,"Block Group 1, Census Tract 5504, Wayne County, Michigan",1,163,26,550400
,"Block Group 2, Census Tract 5504, Wayne County, Michigan",2,163,26,550400
,"Block Group 1, Census Tract 5505, Wayne County, Michigan",1,163,26,550500
,"Block Group 2, Census Tract 5505, Wayne County, Michigan",2,163,26,550500
,"Block Group 3, Census Tract 5505, Wayne County, Michigan",3,163,26,550500
,"Block Group 1, Census Tract 5506, Wayne County, Michigan",1,163,26,550600
,"Block Group 2, Census Tract 5506, Wayne County, Michigan",2,163,26,550600
,"Block Group 3, Census Tract 5506, Wayne County, Michigan",3,163,26,550600
,"Block Group 1, Census Tract 5507, Wayne County, Michigan",1,163,26,550700
,"Block Group 2, Census Tract 5507, Wayne County, Michigan",2,163,26,550700
,"Block Group 3, Census Tract 5507, Wayne County, Michigan",3,163,26,550700
,"Block Group 4, Census Tract 5507, Wayne County, Michigan",4,163,26,550700
,"Block Group 5, Census Tract 5507, Wayne County, Michigan",5,163,26,550700
,"Block Group 6, Census Tract 5507, Wayne County, Michigan",6,163,26,550700
,"Block Group 1, Census Tract 5508, Wayne County, Michigan",1,163,26,550800
,"Block Group 2, Census Tract 5508, Wayne County, Michigan",2,163,26,550800
,"Block Group 1, Census Tract 5509, Wayne County, Michigan",1,163,26,550900
,"Block Group 2, Census Tract 5509, Wayne County, Michigan",2,163,26,550900
,"Block Group 3, Census Tract 5509, Wayne County, Michigan",3,163,26,550900
,"Block Group 1, Census Tract 5511, Wayne County, Michigan",1,163,26,551100
,"Block Group 2, Census Tract 5511, Wayne County, Michigan",2,163,26,551100
,"Block Group 3, Census Tract 5511, Wayne County, Michigan",3,163,26,551100
,"Block Group 4, Census Tract 5511, Wayne County, Michigan",4,163,26,551100
,"Block Group 1, Census Tract 5512, Wayne County, Michigan",1,163,26,551200
,"Block Group 2, Census Tract 5512, Wayne County, Michigan",2,163,26,551200
,"Block Group 3, Census Tract 5512, Wayne County, Michigan",3,163,26,551200
,"Block Group 4, Census Tract 5512, Wayne County, Michigan",4,163,26,551200
,"Block Group 5, Census Tract 5512, Wayne County, Michigan",5,163,26,551200
,"Block Group 1, Census Tract 5513, Wayne County, Michigan",1,163,26,551300
,"Block Group 2, Census Tract 5513, Wayne County, Michigan",2,163,26,551300
,"Block Group 3, Census Tract 5513, Wayne County, Michigan",3,163,26,551300
,"Block Group 4, Census Tract 5513, Wayne County, Michigan",4,163,26,551300
,"Block Group 1, Census Tract 5514, Wayne County, Michigan",1,163,26,551400
,"Block Group 2, Census Tract 5514, Wayne County, Michigan",2,163,26,551400
,"Block Group 3, Census Tract 5514, Wayne County, Michigan",3,163,26,551400
,"Block Group 4, Census Tract 5514, Wayne County, Michigan",4,163,26,551400
,"Block Group 1, Census Tract 5515, Wayne County, Michigan",1,163,26,551500
,"Block Group 2, Census Tract 5515, Wayne County, Michigan",2,163,26,551500
,"Block Group 1, Census Tract 5516, Wayne County, Michigan",1,163,26,551600
,"Block Group 2, Census Tract 5516, Wayne County, Michigan",2,163,26,551600
,"Block Group 3, Census Tract 5516, Wayne County, Michigan",3,163,26,551600
,"Block Group 1, Census Tract 5517, Wayne County, Michigan",1,163,26,551700
,"Block Group 2, Census Tract 5517, Wayne County, Michigan",2,163,26,551700
,"Block Group 3, Census Tract 5517, Wayne County, Michigan",3,163,26,551700
,"Block Group 1, Census Tract 5518, Wayne County, Michigan",1,163,26,551800
,"Block Group 2, Census Tract 5518, Wayne County, Michigan",2,163,26,551800
,"Block Group 3, Census Tract 5518, Wayne County, Michigan",3,163,26,551800
,"Block Group 1, Census Tract 5520, Wayne County, Michigan",1,163,26,552000
,"Block Group 2, Census Tract 5520, Wayne County, Michigan",2,163,26,552000
,"Block Group 1, Census Tract 5521, Wayne County, Michigan",1,163,26,552100
,"Block Group 2, Census Tract 5521, Wayne County, Michigan",2,163,26,552100
,"Block Group 3, Census Tract 5521, Wayne County, Michigan",3,163,26,552100
,"Block Group 4, Census Tract 5521, Wayne County, Michigan",4,163,26,552100
,"Block Group 5, Census Tract 5521, Wayne County, Michigan",5,163,26,552100
,"Block Group 1, Census Tract 5522, Wayne County, Michigan",1,163,26,552200
,"Block Group 2, Census Tract 5522, Wayne County, Michigan",2,163,26,552200
,"Block Group 3, Census Tract 5522, Wayne County, Michigan",3,163,26,552200
,"Block Group 1, Census Tract 5523, Wayne County, Michigan",1,163,26,552300
,"Block Group 2, Census Tract 5523, Wayne County, Michigan",2,163,26,552300
,"Block Group 3, Census Tract 5523, Wayne County, Michigan",3,163,26,552300
,"Block Group 1, Census Tract 5524, Wayne County, Michigan",1,163,26,552400
,"Block Group 2, Census Tract 5524, Wayne County, Michigan",2,163,26,552400
,"Block Group 1, Census Tract 5528, Wayne County, Michigan",1,163,26,552800
,"Block Group 2, Census Tract 5528, Wayne County, Michigan",2,163,26,552800
,"Block Group 3, Census Tract 5528, Wayne County, Michigan",3,163,26,552800
,"Block Group 4, Census Tract 5528, Wayne County, Michigan",4,163,26,552800
,"Block Group 5, Census Tract 5528, Wayne County, Michigan",5,163,26,552800
,"Block Group 1, Census Tract 5530, Wayne County, Michigan",1,163,26,553000
,"Block Group 2, Census Tract 5530, Wayne County, Michigan",2,163,26,553000
,"Block Group 1, Census Tract 5531, Wayne County, Michigan",1,163,26,553100
,"Block Group 2, Census Tract 5531, Wayne County, Michigan",2,163,26,553100
,"Block Group 3, Census Tract 5531, Wayne County, Michigan",3,163,26,553100
,"Block Group 1, Census Tract 5532, Wayne County, Michigan",1,163,26,553200
,"Block Group 2, Census Tract 5532, Wayne County, Michigan",2,163,26,553200
,"Block Group 1, Census Tract 5533, Wayne County, Michigan",1,163,26,553300
,"Block Group 2, Census Tract 5533, Wayne County, Michigan",2,163,26,553300
,"Block Group 1, Census Tract 5534, Wayne County, Michigan",1,163,26,553400
,"Block Group 2, Census Tract 5534, Wayne County, Michigan",2,163,26,553400
,"Block Group 1, Census Tract 5536, Wayne County, Michigan",1,163,26,553600
,"Block Group 2, Census Tract 5536, Wayne County, Michigan",2,163,26,553600
,"Block Group 3, Census Tract 5536, Wayne County, Michigan",3,163,26,553600
,"Block Group 1, Census Tract 5538, Wayne County, Michigan",1,163,26,553800
,"Block Group 2, Census Tract 5538, Wayne County, Michigan",2,163,26,553800
,"Block Group 3, Census Tract 5538, Wayne County, Michigan",3,163,26,553800
,"Block Group 1, Census Tract 5541, Wayne County, Michigan",1,163,26,554100
,"Block Group 2, Census Tract 5541, Wayne County, Michigan",2,163,26,554100
,"Block Group 3, Census Tract 5541, Wayne County, Michigan",3,163,26,554100
,"Block Group 4, Census Tract 5541, Wayne County, Michigan",4,163,26,554100
,"Block Group 1, Census Tract 5542, Wayne County, Michigan",1,163,26,554200
,"Block Group 2, Census Tract 5542, Wayne County, Michigan",2,163,26,554200
,"Block Group 3, Census Tract 5542, Wayne County, Michigan",3,163,26,554200
,"Block Group 4, Census Tract 5542, Wayne County, Michigan",4,163,26,554200
,"Block Group 1, Census Tract 5543, Wayne County, Michigan",1,163,26,554300
,"Block Group 2, Census Tract 5543, Wayne County, Michigan",2,163,26,554300
,"Block Group 3, Census Tract 5543, Wayne County, Michigan",3,163,26,554300
,"Block Group 4, Census Tract 5543, Wayne County, Michigan",4,163,26,554300
,"Block Group 5, Census Tract 5543, Wayne County, Michigan",5,163,26,554300
,"Block Group 1, Census Tract 5544, Wayne County, Michigan",1,163,26,554400
,"Block Group 2, Census Tract 5544, Wayne County, Michigan",2,163,26,554400
,"Block Group 3, Census Tract 5544, Wayne County, Michigan",3,163,26,554400
,"Block Group 4, Census Tract 5544, Wayne County, Michigan",4,163,26,554400
,"Block Group 1, Census Tract 5545, Wayne County, Michigan",1,163,26,554500
,"Block Group 2, Census Tract 5545, Wayne County, Michigan",2,163,26,554500
,"Block Group 1, Census Tract 5546, Wayne County, Michigan",1,163,26,554600
,"Block Group 2, Census Tract 5546, Wayne County, Michigan",2,163,26,554600
,"Block Group 3, Census Tract 5546, Wayne County, Michigan",3,163,26,554600
,"Block Group 4, Census Tract 5546, Wayne County, Michigan",4,163,26,554600
,"Block Group 1, Census Tract 5547, Wayne County, Michigan",1,163,26,554700
,"Block Group 2, Census Tract 5547, Wayne County, Michigan",2,163,26,554700
,"Block Group 3, Census Tract 5547, Wayne County, Michigan",3,163,26,554700
,"Block Group 1, Census Tract 5548, Wayne County, Michigan",1,163,26,554800
,"Block Group 2, Census Tract 5548, Wayne County, Michigan",2,163,26,554800
,"Block Group 3, Census Tract 5548, Wayne County, Michigan",3,163,26,554800
,"Block Group 4, Census Tract 5548, Wayne County, Michigan",4,163,26,554800
,"Block Group 1, Census Tract 5549, Wayne County, Michigan",1,163,26,554900
,"Block Group 2, Census Tract 5549, Wayne County, Michigan",2,163,26,554900
,"Block Group 3, Census Tract 5549, Wayne County, Michigan",3,163,26,554900
,"Block Group 1, Census Tract 5551, Wayne County, Michigan",1,163,26,555100
,"Block Group 2, Census Tract 5551, Wayne County, Michigan",2,163,26,555100
,"Block Group 3, Census Tract 5551, Wayne County, Michigan",3,163,26,555100
,"Block Group 4, Census Tract 5551, Wayne County, Michigan",4,163,26,555100
,"Block Group 1, Census Tract 5553, Wayne County, Michigan",1,163,26,555300
,"Block Group 2, Census Tract 5553, Wayne County, Michigan",2,163,26,555300
,"Block Group 1, Census Tract 5554, Wayne County, Michigan",1,163,26,555400
,"Block Group 2, Census Tract 5554, Wayne County, Michigan",2,163,26,555400
,"Block Group 3, Census Tract 5554, Wayne County, Michigan",3,163,26,555400
,"Block Group 1, Census Tract 5555, Wayne County, Michigan",1,163,26,555500
,"Block Group 2, Census Tract 5555, Wayne County, Michigan",2,163,26,555500
,"Block Group 1, Census Tract 5556, Wayne County, Michigan",1,163,26,555600
,"Block Group 2, Census Tract 5556, Wayne County, Michigan",2,163,26,555600
,"Block Group 1, Census Tract 5561, Wayne County, Michigan",1,163,26,556100
,"Block Group 2, Census Tract 5561, Wayne County, Michigan",2,163,26,556100
,"Block Group 3, Census Tract 5561, Wayne County, Michigan",3,163,26,556100
,"Block Group 4, Census Tract 5561, Wayne County, Michigan",4,163,26,556100
,"Block Group 1, Census Tract 5562, Wayne County, Michigan",1,163,26,556200
,"Block Group 2, Census Tract 5562, Wayne County, Michigan",2,163,26,556200
,"Block Group 3, Census Tract 5562, Wayne County, Michigan",3,163,26,556200
,"Block Group 1, Census Tract 5563, Wayne County, Michigan",1,163,26,556300
,"Block Group 2, Census Tract 5563, Wayne County, Michigan",2,163,26,556300
,"Block Group 3, Census Tract 5563, Wayne County, Michigan",3,163,26,556300
,"Block Group 1, Census Tract 5564, Wayne County, Michigan",1,163,26,556400
,"Block Group 2, Census Tract 5564, Wayne County, Michigan",2,163,26,556400
,"Block Group 3, Census Tract 5564, Wayne County, Michigan",3,163,26,556400
,"Block Group 1, Census Tract 5565, Wayne County, Michigan",1,163,26,556500
,"Block Group 1, Census Tract 5566, Wayne County, Michigan",1,163,26,556600
,"Block Group 2, Census Tract 5566, Wayne County, Michigan",2,163,26,556600
,"Block Group 3, Census Tract 5566, Wayne County, Michigan",3,163,26,556600
,"Block Group 1, Census Tract 5567, Wayne County, Michigan",1,163,26,556700
,"Block Group 2, Census Tract 5567, Wayne County, Michigan",2,163,26,556700
,"Block Group 1, Census Tract 5568, Wayne County, Michigan",1,163,26,556800
,"Block Group 2, Census Tract 5568, Wayne County, Michigan",2,163,26,556800
,"Block Group 1, Census Tract 5569, Wayne County, Michigan",1,163,26,556900
,"Block Group 2, Census Tract 5569, Wayne County, Michigan",2,163,26,556900
,"Block Group 3, Census Tract 5569, Wayne County, Michigan",3,163,26,556900
,"Block Group 1, Census Tract 5570, Wayne County, Michigan",1,163,26,557000
,"Block Group 2, Census Tract 5570, Wayne County, Michigan",2,163,26,557000
,"Block Group 3, Census Tract 5570, Wayne County, Michigan",3,163,26,557000
,"Block Group 1, Census Tract 5571, Wayne County, Michigan",1,163,26,557100
,"Block Group 2, Census Tract 5571, Wayne County, Michigan",2,163,26,557100
,"Block Group 3, Census Tract 5571, Wayne County, Michigan",3,163,26,557100
,"Block Group 1, Census Tract 5572, Wayne County, Michigan",1,163,26,557200
,"Block Group 2, Census Tract 5572, Wayne County, Michigan",2,163,26,557200
,"Block Group 1, Census Tract 5573, Wayne County, Michigan",1,163,26,557300
,"Block Group 2, Census Tract 5573, Wayne County, Michigan",2,163,26,557300
,"Block Group 1, Census Tract 5574, Wayne County, Michigan",1,163,26,557400
,"Block Group 2, Census Tract 5574, Wayne County, Michigan",2,163,26,557400
,"Block Group 1, Census Tract 5575, Wayne County, Michigan",1,163,26,557500
,"Block Group 2, Census Tract 5575, Wayne County, Michigan",2,163,26,557500
,"Block Group 3, Census Tract 5575, Wayne County, Michigan",3,163,26,557500
,"Block Group 4, Census Tract 5575, Wayne County, Michigan",4,163,26,557500
,"Block Group 1, Census Tract 5576, Wayne County, Michigan",1,163,26,557600
,"Block Group 2, Census Tract 5576, Wayne County, Michigan",2,163,26,557600
,"Block Group 3, Census Tract 5576, Wayne County, Michigan",3,163,26,557600
,"Block Group 1, Census Tract 5577, Wayne County, Michigan",1,163,26,557700
,"Block Group 2, Census Tract 5577, Wayne County, Michigan",2,163,26,557700
,"Block Group 3, Census Tract 5577, Wayne County, Michigan",3,163,26,557700
,"Block Group 4, Census Tract 5577, Wayne County, Michigan",4,163,26,557700
,"Block Group 1, Census Tract 5579, Wayne County, Michigan",1,163,26,557900
,"Block Group 2, Census Tract 5579, Wayne County, Michigan",2,163,26,557900
,"Block Group 3, Census Tract 5579, Wayne County, Michigan",3,163,26,557900
,"Block Group 1, Census Tract 5580, Wayne County, Michigan",1,163,26,558000
,"Block Group 2, Census Tract 5580, Wayne County, Michigan",2,163,26,558000
,"Block Group 3, Census Tract 5580, Wayne County, Michigan",3,163,26,558000
,"Block Group 4, Census Tract 5580, Wayne County, Michigan",4,163,26,558000
,"Block Group 1, Census Tract 5581, Wayne County, Michigan",1,163,26,558100
,"Block Group 2, Census Tract 5581, Wayne County, Michigan",2,163,26,558100
,"Block Group 3, Census Tract 5581, Wayne County, Michigan",3,163,26,558100
,"Block Group 1, Census Tract 5582, Wayne County, Michigan",1,163,26,558200
,"Block Group 2, Census Tract 5582, Wayne County, Michigan",2,163,26,558200
,"Block Group 3, Census Tract 5582, Wayne County, Michigan",3,163,26,558200
,"Block Group 4, Census Tract 5582, Wayne County, Michigan",4,163,26,558200
,"Block Group 1, Census Tract 5583, Wayne County, Michigan",1,163,26,558300
,"Block Group 2, Census Tract 5583, Wayne County, Michigan",2,163,26,558300
,"Block Group 1, Census Tract 5584, Wayne County, Michigan",1,163,26,558400
,"Block Group 2, Census Tract 5584, Wayne County, Michigan",2,163,26,558400
,"Block Group 3, Census Tract 5584, Wayne County, Michigan",3,163,26,558400
,"Block Group 1, Census Tract 5585, Wayne County, Michigan",1,163,26,558500
,"Block Group 2, Census Tract 5585, Wayne County, Michigan",2,163,26,558500
,"Block Group 3, Census Tract 5585, Wayne County, Michigan",3,163,26,558500
,"Block Group 4, Census Tract 5585, Wayne County, Michigan",4,163,26,558500
,"Block Group 1, Census Tract 5586, Wayne County, Michigan",1,163,26,558600
,"Block Group 2, Census Tract 5586, Wayne County, Michigan",2,163,26,558600
,"Block Group 1, Census Tract 5587, Wayne County, Michigan",1,163,26,558700
,"Block Group 2, Census Tract 5587, Wayne County, Michigan",2,163,26,558700
,"Block Group 3, Census Tract 5587, Wayne County, Michigan",3,163,26,558700
,"Block Group 1, Census Tract 5588, Wayne County, Michigan",1,163,26,558800
,"Block Group 2, Census Tract 5588, Wayne County, Michigan",2,163,26,558800
,"Block Group 1, Census Tract 5589, Wayne County, Michigan",1,163,26,558900
,"Block Group 2, Census Tract 5589, Wayne County, Michigan",2,163,26,558900
